"Brazil","CR231172","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",4.73
"Brazil","CR231172","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",4.73
"Brazil","CR231172","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",4.73
"Brazil","CR231172","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",4.73
"Brazil","CR231172","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",4.75
"Brazil","CR231172","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",4.75
"Brazil","CR231173","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",2.95
"Brazil","CR231173","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",2.95
"Brazil","CR231173","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",2.95
"Brazil","CR231173","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",2.95
"Brazil","CR231173","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",2.94
"Brazil","CR231173","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",2.93
"Brazil","CR231178","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",4.77
"Brazil","CR231178","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",4.77
"Brazil","CR231178","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",4.77
"Brazil","CR231178","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",4.77
"Brazil","CR231178","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",4.77
"Brazil","CR231178","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",4.77
"Brazil","CR231179","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",0.00
"Brazil","CR231179","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",0.00
"Brazil","CR231179","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",0.00
"Brazil","CR231179","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",0.00
"Brazil","CR231179","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",0.00
"Brazil","CR231179","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",0.00
"Brazil","CR231180","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",0.00
"Brazil","CR231180","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",0.00
"Brazil","CR231180","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",0.00
"Brazil","CR231180","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",0.00
"Brazil","CR231180","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",0.00
"Brazil","CR231180","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",0.00
"Brazil","CR231181","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",0.25
"Brazil","CR231181","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",0.25
"Brazil","CR231181","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",0.26
"Brazil","CR231181","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",0.27
"Brazil","CR231181","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",0.28
"Brazil","CR231181","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",0.29
"Brazil","CR231182","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",1.57
"Brazil","CR231182","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",1.57
"Brazil","CR231182","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",1.58
"Brazil","CR231182","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",1.59
"Brazil","CR231182","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",1.60
"Brazil","CR231182","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2050",1.60
"Brazil","CR231183","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2000",0.11
"Brazil","CR231183","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2010",0.11
"Brazil","CR231183","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2020",0.12
"Brazil","CR231183","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2030",0.13
"Brazil","CR231183","Alti_Any","Slp_Any","Soil_Any","IDC_Amazon","2040",0.13
